AMD 애슬론64-X2 4050e (브리즈번),AMD,소켓AM2,65,듀얼,2,2.1,1024,NA,NA,45,NA,NA,NA,NA
인텔 코어i7-익스트림 980X (걸프타운),인텔,소켓1366,32,헥사,12,3.33,NA,12,NA,130,NA,NA,NA,NA
인텔 제온 X5570 (네할렘),인텔,소켓1366,45,쿼드,8,2.93,NA,8,NA,95,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 W3570 (블룸필드),인텔,소켓1366,45,쿼드,8,3.2,NA,8,NA,130,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 X5680 (웨스터미어),인텔,소켓1366,32,헥사,12,3.33,NA,12,NA,130,NA,NA,터보부스트 / 하이퍼스레딩,NA
인텔 제온 X3430 (린필드),인텔,소켓1156,45,쿼드,4,2.4,NA,8,NA,95,NA,NA,NA,NA
인텔 제온 E5420 (하퍼타운) Passive,인텔,소켓771,45,쿼드,4,2.5,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
인텔 코어i7-익스트림 975 (블룸필드),인텔,소켓1366,45,쿼드,8,3.33,NA,8,NA,130,NA,NA,NA,NA
AMD 애슬론-X2 7750 (쿠마),AMD,소켓AM2+,65,듀얼,2,2.7,NA,2,NA,95,NA,NA,NA,NA
AMD 애슬론-X2 7550 (쿠마),AMD,소켓AM2+,65,듀얼,2,2.5,NA,2,NA,95,NA,NA,NA,NA
인텔 제온 E5410 (하퍼타운) Passive,인텔,소켓771,45,쿼드,4,2.33,12,NA,NA,80,NA,NA,NA,NA
AMD 페넘II-X4 810 (데네브),AMD,소켓AM3,45,쿼드,4,2.6,NA,4,NA,95,NA,NA,NA,NA
인텔 셀러론 420 (콘로-L),인텔,소켓775,65,싱글,1,1.6,NA,512,NA,35,NA,NA,NA,NA
AMD 페넘II-X4 940 Black Edition (데네브),AMD,소켓AM2+,45,쿼드,4,3.0,NA,6,NA,125,NA,NA,NA,NA
AMD 튜리온64 모바일 MT-34 (랭커스터),AMD,소켓754,90,싱글,1,1.8,NA,1,NA,NA,NA,NA,NA,NA
인텔 제온 E5410 (하퍼타운) Active,인텔,소켓771,45,쿼드,4,2.33,12,NA,NA,80,NA,NA,NA,NA
인텔 제온 X5260 (울프데일),인텔,소켓771,45,듀얼,2,3.33,NA,6,NA,80,NA,NA,NA,NA
AMD 페넘II-X4 905e (데네브),AMD,소켓AM3,45,쿼드,4,2.5,NA,6,NA,65,NA,NA,NA,NA
AMD 애슬론64 올리언즈 3800+ 벌크,AMD,소켓AM2,90,싱글,1,2.4,NA,512,NA,NA,NA,NA,NA,NA
인텔 코어2쿼드 모바일 Q9000 (몬테비나),인텔,소켓478 모바일,45,쿼드,4,NA,NA,NA,NA,NA,NA,NA,6MB / 64(32)비트 / 45W,NA
AMD 페넘II-X4 925 (데네브),AMD,소켓AM3,45,쿼드,4,2.8,NA,6,NA,95,NA,NA,NA,NA
AMD 셈프론 140 (사르가스),AMD,소켓AM3,45,싱글,1,2.7,NA,1,NA,45,NA,NA,NA,NA
인텔 펜티엄D 925 (프레슬러),인텔,소켓775,65,듀얼,2,3.0,4,NA,NA,NA,NA,NA,NA,NA
인텔 제온 E5504 (네할렘),인텔,소켓1366,45,쿼드,4,2.0,NA,4,NA,80,NA,NA,NA,NA
AMD 애슬론II-X3 435 (라나),AMD,소켓AM3,45,트리,3,2.9,1536,NA,NA,95,NA,NA,NA,NA
인텔 제온 X5450 (하퍼타운),인텔,소켓771,45,쿼드,4,3.0,NA,12,NA,120,NA,NA,NA,NA
인텔 제온 E5420 (하퍼타운) Active,인텔,소켓771,45,쿼드,4,2.5,12,NA,NA,80,NA,NA,NA,NA
AMD 페넘-X4 9550 (아제나),AMD,소켓AM2+,65,쿼드,4,2.2,NA,2,NA,95,NA,NA,NA,NA
AMD 애슬론II-X3 425 (라나),AMD,소켓AM3,45,트리,3,2.7,1536,NA,NA,95,NA,NA,NA,NA
인텔 제온 E5506 (네할렘),인텔,소켓1366,45,쿼드,4,2.13,NA,4,NA,80,NA,NA,NA,NA
인텔 제온 E5430 (하퍼타운) Active,인텔,소켓771,45,쿼드,4,2.66,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
인텔 코어i5-1세대 661 (클락데일),인텔,소켓1156,32,듀얼,4,3.33,NA,4,NA,87,인텔 HD,900,하이퍼스레딩,NA
AMD 페넘-X4 9500 (아제나),AMD,소켓AM2+,65,쿼드,4,2.2,NA,2,NA,95,NA,NA,NA,NA
AMD 페넘II-X4 920 (데네브),AMD,소켓AM2+,45,쿼드,4,2.8,NA,6,NA,125,NA,NA,NA,NA
인텔 코어2듀오 E8600 (울프데일),인텔,소켓775,45,듀얼,2,3.33,NA,6,NA,65,NA,NA,NA,NA
인텔 코어i5-1세대 660 (클락데일),인텔,소켓1156,32,듀얼,4,3.33,NA,4,NA,73,인텔 HD,733,하이퍼스레딩,NA
AMD 페넘-X4 9750 (아제나),AMD,소켓AM2+,65,쿼드,4,2.4,NA,2,NA,125,NA,NA,NA,NA
인텔 펜티엄 G6950 (클락데일),인텔,소켓1156,32,듀얼,2,2.8,NA,3,NA,73,인텔 HD,533,GPU 동작 속도 : 533MHz / GPU 제조 공정 : 45nm / A/S는 판매처에 문의하시길 바랍니다.,NA
인텔 제온 E5440 (하퍼타운) Active,인텔,소켓771,45,쿼드,4,2.83,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
AMD 페넘II-X2 545 (칼리스토),AMD,소켓AM3,45,듀얼,2,3.0,NA,6,NA,80,NA,NA,NA,NA
인텔 제온 E5502 (네할렘),인텔,소켓1366,45,듀얼,2,1.86,NA,4,NA,80,NA,NA,NA,NA
인텔 제온 E5405 (하퍼타운) Active,인텔,소켓771,45,쿼드,4,2.0,12,NA,NA,80,NA,NA,NA,NA
인텔 제온 E5450 (하퍼타운) Active,인텔,소켓771,45,쿼드,4,3.0,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
AMD 페넘II-X2 550 Black Edition (칼리스토),AMD,소켓AM3,45,듀얼,2,3.1,NA,6,NA,80,NA,NA,NA,NA
AMD 페넘II-X2 550 (칼리스토),AMD,소켓AM3,45,듀얼,2,3.1,NA,6,NA,80,NA,NA,NA,NA
AMD 페넘II-X4 955 Black Edition (데네브),AMD,소켓AM3,45,쿼드,4,3.2,NA,6,NA,125,NA,NA,NA,NA
인텔 셀러론 E3200 (울프데일),인텔,소켓775,45,듀얼,2,2.4,NA,1,NA,65,NA,NA,NA,NA
인텔 셀러론 E3300 (울프데일),인텔,소켓775,45,듀얼,2,NA,NA,NA,NA,NA,NA,NA,1MB / 64(32)비트 / 65W,NA
AMD 페넘II-X4 965 Black Edition (데네브),AMD,소켓AM3,45,쿼드,4,3.4,NA,6,NA,140,NA,NA,NA,NA
인텔 코어2듀오 E7600 (울프데일),인텔,소켓775,45,듀얼,2,3.06,NA,3,NA,65,NA,NA,NA,NA
AMD 애슬론II-X2 255 (레고르),AMD,소켓AM3,45,듀얼,2,3.1,2,NA,NA,65,NA,NA,NA,NA
AMD 애슬론II-X4 620 (프로푸스),AMD,소켓AM3,45,쿼드,4,2.6,2048,NA,NA,95,NA,NA,NA,NA
AMD 애슬론II-X2 215 (레고르),AMD,소켓AM3,45,듀얼,2,2.7,1024,NA,NA,65,NA,NA,NA,NA
인텔 코어2쿼드 Q9650 (요크필드),인텔,소켓775,45,쿼드,4,3,12,NA,NA,95,NA,NA,NA,NA
인텔 제온 W3565 (블룸필드) 정품,인텔,소켓1366,45,쿼드,8,3.2,NA,8,NA,130,NA,NA,NA,NA
인텔 셀러론 450 (콘로-L) 벌크,인텔,소켓775,65,싱글,1,2.2,NA,512,NA,35,NA,NA,NA,NA
AMD 튜리온64-X2 TL-52 (테일러),AMD,NA,90,듀얼,2,1.6,1024,NA,NA,31,NA,NA,NA,NA
AMD 애슬론64-X2 5050e (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.6,1024,NA,NA,45,NA,NA,NA,NA
AMD 애슬론64-X2 6400+ (윈저) 그레이벌크 + 쿨러,AMD,소켓AM2,90,듀얼,2,3.2,2,NA,NA,125,NA,NA,NA,NA
AMD 애슬론64-X2 3600+ (브리즈번) 그레이벌크 + 쿨러,AMD,소켓AM2,65,듀얼,2,1.9,1024,NA,NA,65,NA,NA,NA,NA
인텔 코어2쿼드 Q9400S (요크필드),인텔,소켓775,45,쿼드,4,2.66,6,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 5400+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.8,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 5600+ (브리즈번),AMD,소켓AM2,65,듀얼,2,2.9,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 4800+ (브리즈번) 그레이벌크 + 쿨러,AMD,소켓AM2,65,듀얼,2,2.5,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 5600+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.9,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 4400+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.3,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 5000+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.6,1024,NA,NA,NA,NA,NA,NA,NA
인텔 코어2듀오 P8600 (펜린),인텔,모바일 소켓,45,듀얼,2,2.4,NA,3,NA,25,NA,NA,NA,NA
인텔 제온 X5460 (하퍼타운) 정품,인텔,소켓771,45,쿼드,4,3.16,NA,12,NA,120,NA,NA,NA,NA
인텔 코어2듀오 T5450 (메롬) 그레이벌크,인텔,소켓478,65,듀얼,2,1.66,NA,2,NA,35,NA,NA,NA,NA
AMD 페넘II-X3 705e (헤카),AMD,소켓AM3,45,트리,3,2.5,NA,6,NA,65,NA,NA,NA,NA
AMD 애슬론-X2 7850 Black Edition (쿠마) 정품,AMD,소켓AM2+,65,듀얼,2,2.8,NA,2,NA,95,NA,NA,NA,NA
AMD 애슬론64 리마 LE-1660 정품,AMD,소켓AM2,65,싱글,1,2.8,NA,512,NA,45,NA,NA,NA,NA
인텔 셀러론 E1400 (콘로) 비정품,인텔,소켓775,65,듀얼,2,2.0,NA,512,NA,65,NA,NA,NA,NA
인텔 셀러론 E1400 (콘로) 비정품 + 쿨러,인텔,소켓775,65,듀얼,2,2.0,NA,512,NA,65,NA,NA,NA,NA
AMD 셈프론 마닐라 3400+ 그레이벌크,AMD,소켓AM2,90,싱글,1,1.8,NA,256,NA,62,NA,NA,NA,NA
AMD 셈프론 마닐라 3200+ 그레이벌크,AMD,소켓AM2,90,싱글,1,1.8,NA,128,NA,NA,NA,NA,NA,NA
AMD 셈프론 마닐라 3000+ 그레이벌크 + 쿨러,AMD,소켓AM2,90,싱글,1,1.6,NA,256,NA,NA,NA,NA,NA,NA
AMD 애슬론-X2 7750 Black Edition (쿠마) 정품,AMD,소켓AM2+,65,듀얼,2,2.7,NA,2,NA,95,NA,NA,NA,NA
AMD 셈프론 LE-1100 (스파르타) 그레이벌크,AMD,소켓AM2,65,싱글,1,1.9,NA,256,NA,45,NA,NA,NA,NA
인텔 코어i7-익스트림 965 (블룸필드),인텔,소켓1366,45,쿼드,8,3.2,NA,8,NA,130,NA,NA,NA,NA
AMD 셈프론 LE-1250 (스파르타) 정품,AMD,소켓AM2,65,싱글,1,2.2,NA,512,NA,45,NA,NA,NA,NA
AMD 애슬론64-X2 5050e (브리즈번) 정품,AMD,소켓AM2,65,듀얼,2,2.6,1024,NA,NA,45,NA,NA,NA,NA
AMD 페넘-X3 8750 Black Edition (톨리만) 정품,AMD,소켓AM2+,65,트리,3,2.4,NA,2,NA,95,NA,NA,NA,NA
AMD 애슬론64-X2 4200+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.2,1024,NA,NA,65,NA,NA,NA,NA
AMD 셈프론 LE-1150 (스파르타) 그레이벌크,AMD,소켓AM2,65,싱글,1,2.0,NA,256,NA,45,NA,NA,NA,NA
AMD 페넘-X4 9150e (아제나) 정품,AMD,소켓AM2+,65,쿼드,4,1.8,NA,2,NA,65,NA,NA,NA,NA
AMD 페넘-X4 9350e (아제나) 정품,AMD,소켓AM2+,65,쿼드,4,2.0,NA,2,NA,65,NA,NA,NA,NA
AMD 페넘-X4 9950 Black Edition (아제나),AMD,소켓AM2+,65,쿼드,4,2.6,NA,2,NA,140,NA,NA,NA,NA
AMD 페넘-X4 9650 (아제나),AMD,소켓AM2+,65,쿼드,4,2.3,NA,2,NA,95,NA,NA,NA,NA
인텔 펜티엄 E2220 (콘로) 벌크 + 쿨러,인텔,소켓775,65,듀얼,2,2.4,NA,1,NA,65,NA,NA,NA,NA
인텔 코어2듀오 E4600 (콘로) 비정품 + 쿨러,인텔,소켓775,65,듀얼,2,2.4,NA,2,NA,65,NA,NA,NA,NA
인텔 코어2쿼드 Q9450 (요크필드),인텔,소켓775,45,쿼드,4,2.66,12,NA,NA,95,NA,NA,NA,NA
인텔 펜티엄 E2220 (콘로),인텔,소켓775,65,듀얼,2,2.4,NA,1,NA,65,NA,NA,NA,NA
인텔 코어2듀오 E4600 (콘로),인텔,소켓775,65,듀얼,2,2.4,NA,2,NA,65,NA,NA,NA,NA
인텔 제온 E5450 (하퍼타운) Passive 정품,인텔,소켓771,45,쿼드,4,3.0,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
인텔 제온 E5440 (하퍼타운) Passive 정품,인텔,소켓771,45,쿼드,4,2.83,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
인텔 제온 E5430 (하퍼타운) Passive 정품,인텔,소켓771,45,쿼드,4,2.66,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
인텔 제온 E5405 (하퍼타운) Passive 정품,인텔,소켓771,45,쿼드,4,2.0,12,NA,NA,80,NA,NA,정품 쿨러 포함,NA
인텔 코어2듀오 T8300 (펜린),인텔,NA,45,듀얼,2,2.4,NA,3,NA,NA,NA,NA,NA,NA
인텔 코어2듀오 T5550 (메롬) 그레이벌크,인텔,NA,65,듀얼,2,1.83,NA,2,NA,NA,NA,NA,NA,NA
인텔 코어듀오 요나 T2130 그레이벌크,인텔,NA,65,듀얼,2,1.86,NA,1,NA,NA,NA,NA,NA,NA
인텔 코어2듀오 T9300 (펜린) 그레이벌크,인텔,NA,45,듀얼,2,2.5,NA,6,NA,NA,NA,NA,NA,NA
인텔 코어2듀오 T8100 (펜린) 그레이벌크,인텔,NA,45,듀얼,2,2.1,NA,3,NA,NA,NA,NA,NA,NA
인텔 코어듀오 요나 T2370 그레이벌크,인텔,NA,65,듀얼,2,1.73,NA,1,NA,NA,NA,NA,NA,NA
인텔 펜티엄 E2160 (콘로) G0스테핑 그레이벌크,인텔,소켓775,65,듀얼,2,1.8,NA,1,NA,65,NA,NA,NA,NA
인텔 셀러론 E1400 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.0,NA,512,NA,65,NA,NA,NA,NA
인텔 코어2익스트림 QX9770 (요크필드) 정품,인텔,소켓775,45,쿼드,4,3.2,12,NA,NA,136,NA,NA,NA,NA
AMD 애슬론64-X2 4850e (브리즈번) 정품,AMD,소켓AM2,65,듀얼,2,2.5,1024,NA,NA,45,NA,NA,NA,NA
AMD 페넘-X3 8650 (톨리만),AMD,소켓AM2+,65,트리,3,2.3,NA,2,NA,95,NA,NA,NA,NA
AMD 페넘-X3 8750 (톨리만),AMD,소켓AM2+,65,트리,3,2.4,NA,2,NA,95,NA,NA,NA,NA
AMD 셈프론 LE-1200 (스파르타) 정품,AMD,소켓AM2,65,싱글,1,2.1,NA,512,NA,45,NA,NA,NA,NA
AMD 애슬론64-X2 4600+ (브리즈번) 정품,AMD,소켓AM2,65,듀얼,2,2.4,1024,NA,NA,65,NA,NA,NA,NA
인텔 펜티엄 E2220 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.4,NA,1,NA,65,NA,NA,NA,NA
인텔 코어2듀오 E4700 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.6,NA,2,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 5600+ (윈저) 그레이벌크,AMD,소켓AM2,90,듀얼,2,2.8,2,NA,NA,89,NA,NA,NA,NA
AMD 셈프론-X2 2100 (브리즈번) 정품,AMD,소켓AM2,65,듀얼,2,1.8,512,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64 올리언즈 3500+ 그레이벌크,AMD,소켓AM2,90,싱글,1,2.2,NA,512,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 6400+ (윈저) 그레이벌크,AMD,소켓AM2,90,듀얼,2,3.2,2,NA,NA,125,NA,NA,NA,NA
AMD 애슬론64-X2 5200+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.7,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 3600+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,1.9,1024,NA,NA,65,NA,NA,NA,NA
인텔 코어2듀오 T9300 (펜린) 정품,인텔,소켓478,45,듀얼,2,2.5,NA,6,NA,35,NA,NA,NA,NA
인텔 코어2듀오 T8100 (펜린) 정품,인텔,소켓478,45,듀얼,2,2.1,NA,3,NA,35,NA,NA,NA,NA
AMD 애슬론64-X2 4800+ (브리즈번) 벌크,AMD,소켓AM2,65,듀얼,2,2.5,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 5400+ 정품,AMD,소켓AM2,65,듀얼,2,2.8,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64 리마 LE-1640 정품,AMD,소켓AM2,65,싱글,1,2.7,NA,512,NA,45,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 6400+ 정품,AMD,소켓AM2,90,듀얼,2,3.2,2,NA,NA,125,NA,NA,NA,NA
AMD 페넘-X4 9600 Black Edition (아제나) 정품,AMD,소켓AM2+,65,쿼드,4,2.3,NA,2,NA,95,NA,NA,NA,NA
인텔 셀러론 E1200 (콘로) 정품,인텔,소켓775,65,듀얼,2,1.6,NA,512,NA,65,NA,NA,NA,NA
인텔 제온 클로버타운 X5365 Active 정품,인텔,소켓771,65,쿼드,4,3.0,8,NA,NA,120,NA,NA,NA,NA
인텔 제온 클로버타운 X5365 Passive 정품,인텔,소켓771,65,쿼드,4,3.0,8,NA,NA,120,NA,NA,NA,NA
AMD 애슬론64 3000+ (베니스) (754) 그레이벌크,AMD,소켓754,90,싱글,1,2.0,NA,512,NA,NA,NA,NA,NA,NA
AMD 애슬론64 올리언즈 LE-1620 정품,AMD,소켓AM2,90,싱글,1,2.4,NA,1,NA,45,NA,NA,NA,NA
AMD 애슬론64 올리언즈 LE-1600 정품,AMD,소켓AM2,90,싱글,1,2.2,NA,1,NA,45,NA,NA,NA,NA
인텔 펜티엄4 3.4E (프레스캇) 그레이벌크,인텔,소켓478,90,싱글,2,3.4,NA,1,NA,NA,NA,NA,NA,NA
인텔 코어2익스트림 QX9650 (요크필드),인텔,소켓775,45,쿼드,4,3.0,12,NA,NA,130,NA,NA,NA,NA
AMD 페넘-X4 9500 (아제나) 정품,AMD,소켓AM2+,65,쿼드,4,2.2,NA,2,NA,95,NA,NA,NA,NA
AMD 페넘-X4 9600 (아제나) 정품,AMD,소켓AM2+,65,쿼드,4,2.3,NA,2,NA,95,NA,NA,NA,NA
AMD 애슬론64-X2 맨체스터 4200+ 그레이벌크,AMD,소켓939,90,듀얼,2,2.2,1024,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 4200+ 정품,AMD,소켓AM2,65,듀얼,2,2.2,1024,NA,NA,65,NA,NA,NA,NA
인텔 펜티엄D 840 (스미스필드) 그레이벌크,인텔,소켓775,90,듀얼,2,3.2,2,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론-X2 브리즈번 BE-2400 정품,AMD,소켓AM2,65,듀얼,2,2.3,1024,NA,NA,45,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 5200+ 정품,AMD,소켓AM2,65,듀얼,2,2.7,1024,NA,NA,65,NA,NA,NA,NA
AMD 셈프론 LE-1100 (스파르타) 정품,AMD,소켓AM2,65,싱글,1,1.9,NA,256,NA,45,NA,NA,NA,NA
인텔 코어2듀오 E4600 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.4,NA,2,NA,65,NA,NA,NA,NA
AMD 셈프론 LE-1150 (스파르타) 정품,AMD,소켓AM2,65,싱글,1,2.0,NA,256,NA,45,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 5000+ 블랙 에디션 정품,AMD,소켓AM2,65,듀얼,2,2.6,1024,NA,NA,65,NA,NA,NA,NA
AMD 옵테론 슬릿지해머 242 그레이벌크,AMD,소켓940,130,싱글,1,1.6,NA,1,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 4000+ 그레이벌크,AMD,소켓AM2,65,듀얼,2,2.1,1024,NA,NA,65,NA,NA,NA,NA
AMD 애슬론64 올리언즈 3000+ 그레이벌크,AMD,소켓AM2,90,싱글,1,1.8,NA,512,NA,NA,NA,NA,NA,NA
인텔 코어2듀오 E6420 (콘로),인텔,소켓775,65,듀얼,2,2.13,NA,4,NA,65,NA,NA,NA,NA
인텔 코어2듀오 E4400 (콘로),인텔,소켓775,65,듀얼,2,2.0,NA,2,NA,65,NA,NA,NA,NA
인텔 코어2듀오 E6320 (콘로) 그레이벌크,인텔,소켓775,65,듀얼,2,1.86,NA,4,NA,65,NA,NA,NA,NA
인텔 제온 X3070 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.66,4,NA,NA,65,NA,NA,NA,NA
인텔 제온 X3220 (켄츠필드) 정품,인텔,소켓775,65,쿼드,4,2.4,8,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 브리즈번 5000+ 정품,AMD,소켓AM2,65,듀얼,2,2.6,1024,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 6400+ 블랙 에디션 정품,AMD,소켓AM2,90,듀얼,2,3.2,2,NA,NA,125,NA,NA,NA,NA
인텔 코어2익스트림 QX6850 (켄츠필드) 정품,인텔,소켓775,65,쿼드,4,3.0,8,NA,NA,130,NA,NA,NA,NA
인텔 코어2쿼드 Q6700 (켄츠필드),인텔,소켓775,65,쿼드,4,2.66,8,NA,NA,95,NA,NA,NA,NA
AMD 애슬론-X2 브리즈번 BE-2350 정품,AMD,소켓AM2,65,듀얼,2,2.1,1024,NA,NA,45,NA,NA,NA,NA
AMD 애슬론-X2 브리즈번 BE-2300 정품,AMD,소켓AM2,65,듀얼,2,1.9,1024,NA,NA,45,NA,NA,NA,NA
인텔 코어2듀오 E6850 (콘로) 정품,인텔,소켓775,65,듀얼,2,3.00,NA,4,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 4600+ EE 그레이벌크,AMD,소켓AM2,90,듀얼,2,2.4,1024,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 4600+ 그레이벌크,AMD,소켓AM2,90,듀얼,2,2.4,1024,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 5200+ EE 정품,AMD,소켓AM2,90,듀얼,2,2.6,2,NA,NA,NA,NA,NA,NA,NA
인텔 제온 클로버타운 L5320 Active 정품,인텔,소켓771,65,쿼드,4,NA,NA,NA,NA,NA,NA,NA,4MB x2 / 64(32)비트,NA
인텔 제온 클로버타운 L5310 Passive 정품,인텔,소켓771,65,쿼드,4,NA,NA,NA,NA,NA,NA,NA,4MB x2 / 64(32)비트,NA
인텔 제온 클로버타운 L5320 Passive 정품,인텔,소켓771,65,쿼드,4,NA,NA,NA,NA,NA,NA,NA,4MB x2 / 64(32)비트,NA
인텔 제온 클로버타운 L5310 Active 정품,인텔,소켓771,65,쿼드,4,NA,NA,NA,NA,NA,NA,NA,4MB x2 / 64(32)비트,NA
AMD 애슬론64-X2 톨레도 4400+ 그레이벌크,AMD,소켓939,90,듀얼,2,2.2,2,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64-X2 맨체스터 3800+ 그레이벌크,AMD,소켓939,90,듀얼,2,2.0,1024,NA,NA,NA,NA,NA,NA,NA
AMD 셈프론 2800+ (팔레르모) 그레이벌크,AMD,소켓754,90,싱글,1,1.6,NA,256,NA,NA,NA,NA,NA,NA
AMD 셈프론 마닐라 3000+ 그레이벌크,AMD,소켓AM2,90,싱글,1,1.6,NA,256,NA,NA,NA,NA,NA,NA
AMD 셈프론 2600+ (팔레르모) 그레이벌크,AMD,소켓754,90,싱글,1,1.6,NA,128,NA,NA,NA,NA,NA,NA
인텔 셀러론 440 (콘로-L),인텔,소켓775,65,싱글,1,2.0,NA,512,NA,35,NA,NA,NA,NA
AMD 튜리온64-X2 테일러 TL-56 정품,AMD,NA,90,듀얼,2,1.8,1024,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 2222 SE 정품,AMD,소켓F,90,듀얼,2,NA,NA,NA,NA,NA,NA,NA,1MB x2 / 64(32)비트,NA
AMD 옵테론 산타로사 2210 정품,AMD,소켓F,90,듀얼,2,1.8,2,NA,NA,NA,NA,NA,NA,NA
인텔 코어2듀오 E4400 (콘로) 정품,인텔,소켓775,65,듀얼,2,2.0,NA,2,NA,65,NA,NA,NA,NA
인텔 코어2듀오 E6700 (콘로),인텔,소켓775,65,듀얼,2,2.66,NA,4,NA,65,NA,NA,NA,NA
AMD 애슬론64-X2 윈저 5400+ 정품,AMD,소켓AM2,90,듀얼,2,2.8,1024,NA,NA,NA,NA,NA,NA,NA
AMD 애슬론64 3800+ (베니스) 그레이벌크,AMD,소켓939,90,싱글,1,2.4,NA,512,NA,NA,NA,NA,NA,NA
AMD 튜리온64-X2 테일러 TL-50 정품,AMD,NA,90,듀얼,2,1.6,512,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타아나 1210 정품,AMD,소켓AM2,90,듀얼,2,1.8,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 2214 HE 정품,AMD,소켓F,90,듀얼,2,2.2,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 2218 정품,AMD,소켓F,90,듀얼,2,2.6,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타아나 1210 HE 정품,AMD,소켓AM2,90,듀얼,2,1.8,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 2212 HE 정품,AMD,소켓F,90,듀얼,2,2.0,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 2214 정품,AMD,소켓F,90,듀얼,2,2.2,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 2218 HE 정품,AMD,소켓F,90,듀얼,2,2.6,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8214 정품,AMD,소켓F,90,듀얼,2,2.2,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8216 정품,AMD,소켓F,90,듀얼,2,2.4,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8218 정품,AMD,소켓F,90,듀얼,2,2.6,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8220 정품,AMD,소켓F,90,듀얼,2,2.8,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8212 HE 정품,AMD,소켓F,90,듀얼,2,2.0,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8212 정품,AMD,소켓F,90,듀얼,2,2.0,2,NA,NA,NA,NA,NA,NA,NA
AMD 옵테론 산타로사 8214 HE 정품,AMD,소켓F,90,듀얼,2,2.2,2,NA,NA,NA,NA,NA,NA,NA
