ASUS TUF Z390-PRO GAMING iBORA,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,6,6,2,1,NA,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,231000
ASRock FATAL1TY X399 Professional Gaming 디앤디컴,ASRock,AMD(소켓TR4),(AMD) X399,4,11,4,128,PCIe3.0 x16,NA,8,3,1,NA,8,2,멀티 GPU: CrossFire X SLI / U.2: 1개 / 7.1ch / 기가비트 LAN / 10기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더,1432000
ASUS H110M-K STCOM,ASUS,인텔(소켓1151),(인텔) H110,4,5,4,32,NA,NA,4,NA,2,4,2,NA,8ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI,65000
GIGABYTE H310M DS2V 2.0 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) H310,5,5,4,32,NA,3,4,NA,1,4,2,NA,XMP / 7.1ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready,66700
GIGABYTE H370 AORUS Gaming 3 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) H370,4,10,4,64,PCIe3.0 x16,6,6,3,1,4,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,149000
ASUS PRIME H310M-E STCOM,ASUS,인텔(소켓1151v2),(인텔) H310,5,4,4,32,NA,3,4,1,2,2,2,NA,XMP / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / VR Ready,89500
GIGABYTE H370M DS3H 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H370,4,6,4,NA,PCIe3.0 x16,4,6,2,1,2,3,1,옵테인 / 8ch / 그래픽 출력: D-SUB DVI HDMI DP / 기가비트 LAN,123000
MSI Z370 토마호크,MSI,인텔(소켓1151v2),(인텔) Z370,4,11,4,64,PCIe3.0 x16,6,6,2,1,2,4,2,XMP / 옵테인 / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,165600
ASRock H370 PRO4 에즈윈,ASRock,인텔(소켓1151v2),(인텔) H370,4,10,4,64,PCIe3.0 x16,5,6,3,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,125800
ASUS PRIME H310M-D STCOM,ASUS,인텔(소켓1151v2),(인텔) H310,5,4,4,32,NA,3,4,1,1,2,2,NA,XMP / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / VR Ready,91900
ASRock 970M PRO3 에즈윈,ASRock,AMD(소켓AM3+),(AMD) 970,4,NA,3,64,PCIe x16,NA,6,NA,2,NA,2,NA,멀티 GPU: CrossFire X / 7.1ch / 기가비트 LAN,120000
ASUS TUF H310-PLUS GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) H310,1,5,4,32,NA,3,4,1,1,2,2,NA,XMP / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,113100
GIGABYTE B360M D2V 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) B360,5,6,4,32,PCIe3.0 x16,3,6,1,2,2,4,NA,XMP / 옵테인 / 8ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / VR Ready,82600
ASRock J4105B-ITX 디앤디컴,ASRock,인텔(CPU내장),(인텔)셀러론 J4105,0,NA,4,8,NA,NA,2,NA,2,1,3,NA,7.1ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI,113000
GIGABYTE B360N WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) B360,0,6,4,32,PCIe3.0 x16,NA,4,1,1,2,4,NA,XMP / 옵테인 / 7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / 듀얼 LAN / 무선 LAN / 블루투스 / UEFI / RGB FUSION,123000
ASUS TUF B360-PLUS GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) B360,4,6,4,64,PCIe3.0 x16,6,6,2,1,4,2,2,XMP / 옵테인 / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,130000
COLORFUL iGAME Z270I-WF GAMING,COLORFUL,인텔(소켓1151),(인텔) Z270,0,6,4,NA,PCIe3.0 x16,NA,4,2,1,4,6,NA,옵테인 / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI,192000
ASUS WS X299 PRO/SE STCOM,ASUS,인텔(소켓2066),(인텔) X299,4,NA,4,128,PCIe3.0 x16,5,6,2,2,4,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / U.2: 1개 / 7.1ch / 기가비트 LAN / LED 라이트 / LED 헤더,503000
Supermicro 슈퍼오 C7-Z270-CG STCOM,Supermicro,인텔(소켓1151),(인텔) Z270,4,9,4,64,PCIe3.0 x16,NA,6,2,1,2,NA,4,XMP / U.2: 2개 / 그래픽 출력: DVI HDMI DP / 기가비트 LAN,247000
ASRock Z390M ITX/ac 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) Z390,0,6,4,32,PCIe3.0 x16,NA,6,1,1,2,NA,6,XMP / 옵테인 / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN,196000
ASUS PRIME X399-A iBORA,ASUS,AMD(소켓TR4),(AMD) X399,9,8,4,128,PCIe3.0 x16,NA,6,2,NA,NA,8,2,멀티 GPU: CrossFire X SLI / U.2: 1개 / 8ch / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,425000
ASUS ROG MAXIMUS XI HERO (WI-FI AC) 코잇,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,6,6,2,NA,2,2,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / LED 라이트,433900
GIGABYTE B360 AORUS Gaming 3 WiFi 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) B360,5,7,4,64,PCIe3.0 x16,5,6,3,1,4,3,1,XMP / 옵테인 / 멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,140700
GIGABYTE GA-AX370-Gaming 3 게이밍에디션 제이씨현,GIGABYTE,AMD(소켓AM4),(AMD) X370,23,7,4,64,PCIe3.0 x16,5,6,1,1,1,4,2,8ch / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,130000
ASUS TUF H370-PRO GAMING (Wi-Fi) STCOM,ASUS,인텔(소켓1151v2),(인텔) H370,4,6,4,64,PCIe3.0 x16,6,6,2,1,2,3,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,162000
MSI B360-A PRO,MSI,인텔(소켓1151v2),(인텔) B360,3,7,4,64,PCIe3.0 x16,6,5,1,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: DVI DP / 기가비트 LAN / UEFI,114900
ASUS TUF B450-PLUS GAMING iBORA,ASUS,AMD(소켓AM4),(AMD) B450,4,6,4,64,PCIe3.0 x16,5,6,1,1,2,3,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,140800
ASUS ROG STRIX B360-H GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) B360,4,NA,4,64,PCIe3.0 x16,6,6,2,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,145500
ASUS TUF X299 MARK2 iBORA,ASUS,인텔(소켓2066),(인텔) X299,4,8,4,128,PCIe3.0 x16,NA,6,2,1,4,4,2,옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / UEFI / LED 라이트 / AURA SYNC,351400
ASUS Z10PE-D16 WS iBORA,ASUS,인텔(소켓2011-V3),기타,0,9,4,128,PCIe3.0 x16,NA,NA,1,1,4,4,NA,멀티 GPU: CrossFire X / 8ch / 기가비트 LAN / UEFI,646900
ASUS TUF B360-PLUS GAMING 코잇,ASUS,인텔(소켓1151v2),(인텔) B360,4,6,4,64,PCIe3.0 x16,6,6,2,1,4,2,2,XMP / 옵테인 / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,123000
GIGABYTE H370M D3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) H370,23,6,4,64,PCIe3.0 x16,3,6,3,1,2,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,121000
GIGABYTE GA-H110M-S2H 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151),(인텔) H110,4,4,4,32,NA,NA,4,NA,2,NA,2,NA,6ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,70380
GIGABYTE X299 UD4 PRO 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓2066),(인텔) X299,4,8,4,128,PCIe3.0 x16,5,8,2,NA,NA,6,2,XMP / 멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,329500
ASUS ROG STRIX B360-H GAMING iBORA,ASUS,인텔(소켓1151v2),(인텔) B360,4,NA,4,64,PCIe3.0 x16,6,6,2,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,142500
ASUS Z10PA-D8 STCOM,ASUS,인텔(소켓2011-V3),(인텔) C612,4,NA,4,128,NA,NA,NA,1,1,2,2,NA,그래픽 출력: D-SUB / 기가비트 LAN,447000
ASUS TUF B360M-PLUS GAMING STCOM,ASUS,인텔(소켓1151v2),(인텔) B360,1,5,4,64,PCIe3.0 x16,3,6,2,1,2,1,2,XMP / 옵테인 / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,116700
ASUS ROG STRIX Z390-I GAMING iBORA,ASUS,인텔(소켓1151v2),(인텔) Z390,0,NA,4,64,PCIe3.0 x16,1,4,2,NA,2,3,2,XMP / 옵테인 / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,337200
ASUS TUF B350M-PLUS GAMING STCOM,ASUS,AMD(소켓AM4),(AMD) B350,4,NA,4,64,PCIe3.0 x16,4,6,1,1,2,4,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,126000
ASUS ROG STRIX Z390-E GAMING iBORA,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,6,6,2,1,2,2,3,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / UEFI / VR Ready / AURA SYNC,346500
GIGABYTE GA-AX370-Gaming K3 게이밍에디션 제이씨현,GIGABYTE,AMD(소켓AM4),(AMD) X370,4,7,4,64,PCIe3.0 x16,5,8,1,1,NA,6,2,멀티 GPU: CrossFire X / SATAe: 2개 / 8ch / 그래픽 출력: HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트,140400
ASUS H110M-A/M.2 STCOM,ASUS,인텔(소켓1151),(인텔) H110,5,5,4,32,NA,NA,4,1,2,4,2,NA,8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,75000
ASUS TUF B360-PRO GAMING (Wi-Fi) iBORA,ASUS,인텔(소켓1151v2),(인텔) B360,4,6,4,64,PCIe3.0 x16,6,6,2,1,4,1,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,139000
GIGABYTE H310M A 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) H310,5,4,4,32,NA,3,4,1,2,4,2,NA,XMP / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 헤더 / RGB FUSION,71430
MSI A320M PRO-VD PLUS,MSI,AMD(소켓AM4),(AMD) A320,6,7,4,32,PCIe3.0 x16,NA,4,NA,1,2,4,NA,7.1ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN / UEFI / AMD APU 지원,77000
GIGABYTE H310M HD2 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151v2),(인텔) H310,5,5,4,32,NA,3,4,NA,2,4,2,NA,XMP / 6ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,72500
ASUS PRIME H370-PLUS iBORA,ASUS,인텔(소켓1151v2),(인텔) H370,1,6,4,64,PCIe3.0 x16,4,6,2,1,2,2,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,131210
Supermicro 슈퍼오 C7-B250-CB-MK STCOM,Supermicro,인텔(소켓1151),(인텔) B250,4,5,4,32,PCIe3.0 x16,NA,6,1,1,2,4,NA,7.1ch / 그래픽 출력: DVI HDMI DP / 기가비트 LAN,80500
ASUS ROG MAXIMUS XI CODE iBORA,ASUS,인텔(소켓1151v2),(인텔) Z390,4,NA,4,64,PCIe3.0 x16,4,6,2,2,NA,6,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,566100
BIOSTAR RACING B350 GT5 이엠텍,BIOSTAR,AMD(소켓AM4),(AMD) B350,5,7,4,64,NA,4,4,1,1,NA,4,2,7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / LED 라이트 / LED 헤더 / VIVID LED,104000
ASUS TUF B450M-PLUS GAMING iBORA,ASUS,AMD(소켓AM4),(AMD) B450,4,6,4,64,PCIe3.0 x16,3,6,1,1,2,3,1,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / UEFI / VR Ready / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,136400
ASRock J4105-ITX 디앤디컴,ASRock,인텔(CPU내장),(인텔)셀러론 J4105,0,NA,4,8,NA,NA,4,1,2,2,2,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,119130
ASUS ROG CROSSHAIR VI HERO STCOM,ASUS,AMD(소켓AM4),(AMD) X370,4,12,4,64,PCIe3.0 x16,6,8,1,NA,4,8,2,멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,420000
ASUS PRIME H310-PLUS iBORA,ASUS,인텔(소켓1151v2),(인텔) H310,1,5,4,32,NA,3,4,1,1,2,2,NA,XMP / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,101190
ASUS ROG STRIX B360-I GAMING iBORA,ASUS,인텔(소켓1151v2),(인텔) B360,0,NA,4,32,PCIe3.0 x16,NA,4,2,1,2,2,2,XMP / 옵테인 / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC / 무선 사양: 듀얼 밴드 MU-MIMO 블루투스 v5.0,162600
ASRock B365 Phantom Gaming 4 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) B365,4,8,4,NA,PCIe3.0 x16,4,6,2,NA,2,4,2,멀티 GPU: CrossFire X / 그래픽 출력: HDMI DP / 기가비트 LAN / LED 헤더,NA
GIGABYTE GA-H110M-S2PV 듀러블에디션 제이씨현,GIGABYTE,인텔(소켓1151),(인텔) H110,4,4,4,32,NA,NA,4,NA,1,NA,2,NA,6ch / 그래픽 출력: D-SUB DVI / 기가비트 LAN,70010
ASUS Z10PE-D16/4L STCOM,ASUS,인텔(소켓2011-V3),기타,NA,NA,4,128,PCIe3.0 x16,NA,6,1,1,2,2,NA,EEB 12인치 x 13인치 / 멀티 GPU: CrossFire X / 그래픽 출력: D-SUB / 기가비트 LAN,671600
ASUS P10S WS STCOM,ASUS,인텔(소켓1151),(인텔) C236,4,5,4,64,PCIe3.0 x16,4,8,2,2,NA,4,2,멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB DVI HDMI DP / 기가비트 LAN / UEFI,258900
ASUS P10S-X STCOM,ASUS,인텔(소켓1151),(인텔) C232,4,NA,4,64,PCIe3.0 x16,NA,6,NA,1,NA,2,NA,그래픽 출력: D-SUB / 기가비트 LAN,209900
MSI B360-F PRO,MSI,인텔(소켓1151v2),(인텔) B360,5,6,4,32,PCIe3.0 x16,18,4,NA,1,4,2,NA,XMP / 7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN,250000
ASUS ROG CROSSHAIR VII HERO (Wi-Fi) iBORA,ASUS,AMD(소켓AM4),(AMD) X470,4,NA,4,64,PCIe3.0 x16,5,6,2,1,2,8,2,멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / AMD APU 지원 / LED 라이트 / LED 헤더 / AURA SYNC,391100
ASRock H310CM-HDV/M.2 디앤디컴,ASRock,인텔(소켓1151v2),(인텔) H310,8,4,4,32,PCIe3.0 x16,3,4,1,1,4,2,NA,XMP / 7.1CH / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,72460
MSI X299 게이밍 프로 카본 AC,MSI,인텔(소켓2066),(인텔) X299,4,12,4,128,PCIe3.0 x16,NA,8,2,1,2,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire SLI / U.2: 1개 / 7.1ch / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,390000
ASUS P9D-MH/10G-DUAL STCOM,ASUS,인텔(소켓1150),(인텔) C224,4,NA,3,32,NA,NA,4,NA,1,NA,2,NA,그래픽 출력: D-SUB / 기가비트 LAN,492800
GIGABYTE GA-H110M-HD2 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151),(인텔) H110,4,4,4,32,NA,NA,4,NA,2,NA,2,NA,7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,69000
ASUS ROG MAXIMUS X HERO STCOM,ASUS,인텔(소켓1151v2),(인텔) Z370,4,NA,4,64,PCIe3.0 x16,6,6,2,2,2,4,2,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / AURA SYNC,486000
BIOSTAR RACING X370 GT5 이엠텍,BIOSTAR,AMD(소켓AM4),(AMD) X370,5,7,4,64,NA,4,6,1,1,NA,4,2,7.1ch / 그래픽 출력: DVI HDMI / 기가비트 LAN / LED 라이트 / LED 헤더 / VIVID LED,129900
ASUS TUF H370-PRO GAMING (Wi-Fi) iBORA,ASUS,인텔(소켓1151v2),(인텔) H370,4,6,4,64,PCIe3.0 x16,6,6,2,1,2,3,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB HDMI DP / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,157500
ASRock FATAL1TY X370 Gaming ITX/ac 에즈윈,ASRock,AMD(소켓AM4),(AMD) X370,0,8,4,32,PCIe3.0 x16,NA,4,1,1,2,4,NA,7.1ch / 그래픽 출력: HDMI / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / AMD APU 지원 / LED 라이트 / LED 헤더,214000
ASUS PRIME H310I-PLUS STCOM,ASUS,인텔(소켓1151v2),(인텔) H310,0,5,4,32,NA,1,4,1,1,2,2,NA,XMP / 8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,108400
MSI Z370 게이밍 플러스,MSI,인텔(소켓1151v2),(인텔) Z370,4,NA,4,64,PCIe3.0 x16,6,6,1,1,2,4,NA,XMP / 옵테인 / 멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: D-SUB HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / MYSTIC LIGHT,170000
ASUS P10S-X iBORA,ASUS,인텔(소켓1151),(인텔) C232,4,NA,4,64,PCIe3.0 x16,NA,6,NA,1,NA,2,NA,그래픽 출력: D-SUB / 기가비트 LAN,199500
GIGABYTE H370N WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) H370,0,6,4,32,PCIe3.0 x16,1,4,2,2,NA,5,NA,XMP / 옵테인 / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / 듀얼 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 헤더 / RGB FUSION,164000
ASUS Z10PE-D16 WS STCOM,ASUS,인텔(소켓2011-V3),기타,0,9,4,128,PCIe3.0 x16,NA,NA,1,1,4,4,NA,멀티 GPU: CrossFire X / 8ch / 기가비트 LAN / UEFI,657200
GIGABYTE GA-AX370-Gaming 5 AORUS 제이씨현,GIGABYTE,AMD(소켓AM4),(AMD) X370,4,10,4,64,PCIe3.0 x8,6,8,1,1,NA,6,4,멀티 GPU: CrossFire X SLI / SATAe: 2개 / U.2: 1개 / 8ch / 그래픽 출력: HDMI / 기가비트 LAN / LED 라이트 / LED 헤더,233700
GIGABYTE B360 HD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔(소켓1151v2),(인텔) B360,5,6,4,64,PCIe3.0 x16,6,6,3,1,2,3,1,XMP / 옵테인 / 멀티 GPU: CrossFire / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,115000
ASRock H110M-DGS 에즈윈 (벌크),ASRock,인텔(소켓1151),(인텔) H110,8,4,4,32,NA,NA,4,NA,2,NA,2,NA,XMP / 7.1ch / 그래픽 출력: DVI / 기가비트 LAN / UEFI,49000
ASUS PRIME A320M-E STCOM,ASUS,AMD(소켓AM4),(AMD) A320,1,NA,4,32,NA,3,4,1,2,NA,4,1,8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,119000
COLORFUL BATTLE-AX AB350M-HD,COLORFUL,AMD(소켓AM4),(AMD) B350,5,7,4,NA,PCIe3.0 x16,NA,4,1,1,2,4,NA,6ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN,79500
ASUS ROG STRIX X299-XE GAMING STCOM,ASUS,인텔(소켓2066),(인텔) X299,4,NA,4,128,PCIe3.0 x16,6,8,2,2,2,4,2,멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,488400
ASRock H110 PRO BTC+ 에즈윈,ASRock,인텔(소켓1151),(인텔) H110,8,9,4,32,NA,NA,4,1,2,4,2,NA,XMP / 7.1ch / 그래픽 출력: DVI / 기가비트 LAN / UEFI / 채굴용(마이닝),86000
ASUS PRIME H370M-PLUS iBORA,ASUS,인텔(소켓1151v2),(인텔) H370,4,6,4,64,PCIe3.0 x16,4,6,2,1,2,3,2,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI / VR Ready,133200
ASUS ROG STRIX B250F GAMING 코잇,ASUS,인텔(소켓1151),(인텔) B250,4,9,4,64,PCIe3.0 x16,6,6,2,1,4,2,2,XMP / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,110000
GIGABYTE X299 AORUS Ultra Gaming Pro 피씨디렉트,GIGABYTE,인텔(소켓2066),(인텔) X299,4,8,4,128,PCIe3.0 x16,NA,8,3,1,NA,4,4,XMP / 옵테인 / 멀티 GPU: CrossFire X SLI / 7.1ch / 기가비트 LAN / 무선 LAN / 블루투스 / UEFI / VR Ready / LED 라이트 / LED 헤더 / RGB FUSION,335000
ASUS PRIME X299-A STCOM,ASUS,인텔(소켓2066),(인텔) X299,4,8,4,128,PCIe3.0 x16,NA,8,2,2,2,4,2,옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,427900
ASUS TUF H310-PLUS GAMING iBORA,ASUS,인텔(소켓1151v2),(인텔) H310,1,5,4,32,NA,3,4,1,1,2,2,NA,XMP / 8ch / 그래픽 출력: D-SUB HDMI / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,114000
ASUS PRIME X299-A 코잇,ASUS,인텔(소켓2066),(인텔) X299,4,8,4,128,PCIe3.0 x16,NA,8,2,2,2,4,2,옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / AURA SYNC,439900
BIOSTAR RACING Z270 GT8 이엠텍,BIOSTAR,인텔(소켓1151),(인텔) Z270,4,13,4,64,PCIe3.0 x8,NA,6,1,1,NA,4,2,XMP / 멀티 GPU: CrossFire X / U.2: 2개 / 7.1ch / 그래픽 출력: HDMI DP / 기가비트 LAN / UEFI / LED 라이트 / LED 헤더 / VIVID LED,206000
ASUS TUF X299 MARK2 STCOM,ASUS,인텔(소켓2066),(인텔) X299,4,8,4,128,PCIe3.0 x16,NA,6,2,1,4,4,2,옵테인 / 멀티 GPU: CrossFire X SLI / 8ch / 기가비트 LAN / UEFI / LED 라이트 / AURA SYNC,358000
ASRock B250M PRO4 디앤디컴,ASRock,인텔(소켓1151),(인텔) B250,4,6,4,64,PCIe3.0 x16,4,6,2,2,2,4,NA,XMP / 멀티 GPU: CrossFire X / 7.1ch / 그래픽 출력: D-SUB DVI HDMI / 기가비트 LAN / UEFI,90000
ASUS ROG STRIX H370-F GAMING iBORA,ASUS,인텔(소켓1151v2),(인텔) H370,4,6,4,64,PCIe3.0 x16,5,6,2,1,4,NA,3,XMP / 옵테인 / 멀티 GPU: CrossFire X / 8ch / 그래픽 출력: DVI HDMI DP / 기가비트 LAN / UEFI / VR Ready / LED 라이트 / LED 헤더 / AURA SYNC,183400
